transaction_id,timestamp,amount,user_id,location,device_type,is_fraud
d7f2bae0-bd5c-4c74-8d7c-622079dacb55,2025-06-20T23:28:34.512425,857.92,1553,TX,tablet,0
542fd4ff-6be7-4ef9-9833-66753191f7ba,2025-06-20T23:28:34.525088,522.48,3546,CA,mobile,0
e829e1cf-a4e1-4a64-9239-29527d18dd7c,2025-06-20T23:28:34.536668,201.84,3077,NY,mobile,0
cf608549-cb10-46f4-836b-e29fa211434b,2025-06-20T23:28:34.549369,42.73,4583,NY,tablet,0
cc475bb8-8435-4d69-96f4-53bea072ee3e,2025-06-20T23:28:34.559972,188.82,3220,FL,mobile,0
676181cc-5699-4faa-8c7a-2c3fd0f02760,2025-06-20T23:28:34.572108,781.74,5588,NY,tablet,0
e23ef57c-a8b5-4439-9527-c5b4af67a228,2025-06-20T23:28:34.582648,11.0,6732,TX,desktop,0
7245b77a-69ec-457e-9b9d-d4ee09dbc979,2025-06-20T23:28:34.595348,496.94,1478,TX,mobile,1
545924b5-e354-4d2d-905a-cda9beef80fc,2025-06-20T23:28:34.607978,727.21,2112,WA,tablet,0
e4e8249b-09c3-48e9-a67f-e7d79196c7dd,2025-06-20T23:28:34.618832,719.39,8180,WA,desktop,0
0681a1a2-6b40-437a-9149-e0ae0cd337cb,2025-06-20T23:28:34.631471,744.13,9713,FL,tablet,0
c43a9112-b913-4c2e-a2b4-99df5f90cf19,2025-06-20T23:28:34.642238,571.86,9618,WA,mobile,0
8f8af25b-38cb-4a97-a02a-b5d290f7e3ce,2025-06-20T23:28:34.654710,822.43,1183,CA,tablet,0
9968057a-ad2d-49e4-85e7-b4c16d8a89e3,2025-06-20T23:28:34.667458,526.53,8025,TX,desktop,0
47c9833e-cacc-47d8-bea5-71ef2351cd6a,2025-06-20T23:28:34.678824,887.13,4848,CA,desktop,0
58650d5f-9d22-4af8-ad32-7a4d89f9804a,2025-06-20T23:28:34.689095,561.76,3028,WA,tablet,0
d3523e4b-fbe2-4bb6-8f34-12a82dfab289,2025-06-20T23:28:34.701717,778.82,6419,TX,tablet,0
52f46163-c103-49da-929e-16595df1b4b4,2025-06-20T23:28:34.714321,705.87,4213,FL,tablet,0
36bb4f53-d14b-4b16-93ef-f4e8e13447a9,2025-06-20T23:28:34.726867,353.38,1845,NY,desktop,0
9e68fd4c-537b-45fa-835e-cadd353e0c03,2025-06-20T23:28:34.737214,643.47,7516,WA,desktop,0
b81213cd-b30a-4747-8eb2-c0d45bfc8bf3,2025-06-20T23:28:34.749777,609.75,8917,FL,desktop,0
1f46727c-fc10-46ca-87e3-cb73afc7bee0,2025-06-20T23:28:34.761359,233.17,9884,WA,mobile,0
de63f572-615a-43a8-8c9b-eabfefa327b3,2025-06-20T23:28:34.774059,188.52,9741,TX,desktop,0
792b2a48-603a-4342-8186-df42204d03e1,2025-06-20T23:28:34.784787,927.05,9514,FL,tablet,0
12afc5f2-f20c-4ac4-aca9-9236d8656b76,2025-06-20T23:28:34.797522,958.83,4561,WA,desktop,0
7090d7e4-509f-497c-90b7-bd615562dcb8,2025-06-20T23:28:34.810207,227.66,2007,NY,desktop,0
a508933a-5bd2-44f1-b8d3-3f41c6aed999,2025-06-20T23:28:34.822497,863.52,2115,FL,tablet,0
4e93a692-f52b-4d54-85f5-aac5209e5e9f,2025-06-20T23:28:34.835171,508.21,3276,TX,mobile,0
edb3b794-4100-4d4f-8c9f-4025fcde0dfc,2025-06-20T23:28:34.847818,465.55,3410,WA,desktop,0
f5ed5a82-5aa3-48a1-a0dd-c43919312a27,2025-06-20T23:28:34.860489,657.71,8300,NY,mobile,0
bf7bdb73-24b7-4807-ad0e-f126721e7e31,2025-06-20T23:28:34.873106,683.71,1083,TX,mobile,0
5ffaa4b7-8c4e-42c2-892a-7bd2dc2161be,2025-06-20T23:28:34.884635,955.93,3289,FL,tablet,0
a09a6a24-7d39-41e9-bb1a-0c08da5ffde3,2025-06-20T23:28:34.895689,244.41,5524,FL,desktop,0
73dc174c-38ef-42c9-ad3f-efbc6397e573,2025-06-20T23:28:34.906685,913.07,3919,FL,desktop,0
f0eb7885-86ed-4b17-828e-708a5b3d8ad0,2025-06-20T23:28:34.916890,497.95,2910,FL,tablet,0
87211209-4455-4620-a98c-7da643ad550e,2025-06-20T23:28:34.929497,557.92,3343,FL,desktop,0
b89cc653-be78-4e55-9337-177ee34fbc2c,2025-06-20T23:28:34.942093,928.12,5440,NY,mobile,0
e7ace737-6b3e-44b0-93df-abb261a99213,2025-06-20T23:28:34.954696,284.13,5230,TX,tablet,0
afa4b5e8-c380-4cff-bc34-bae86b658d9a,2025-06-20T23:28:34.967509,644.2,5181,CA,desktop,0
08e8d5e7-6554-4165-82ed-cc2f957b4943,2025-06-20T23:28:34.978667,563.6,3233,FL,desktop,0
08882e0f-ed42-4ed1-a74b-1bdb284c77de,2025-06-20T23:28:34.990437,989.59,6028,FL,mobile,0
30827672-86b2-428b-a131-54ac4ac48193,2025-06-20T23:28:35.003255,269.35,4526,NY,tablet,0
8f6c7bad-1a70-4f19-9aa7-e5efbeff9d02,2025-06-20T23:28:35.016048,294.44,7156,FL,mobile,0
31d2db5c-6ebd-408c-9d61-a94cb02b070c,2025-06-20T23:28:35.028790,1.72,3115,CA,mobile,0
fde7196a-34fe-47a5-ab4e-a3998907f8b5,2025-06-20T23:28:35.040949,497.04,9466,TX,tablet,0
f39521bc-6afe-46cc-9947-2eb637c260a8,2025-06-20T23:28:35.053685,397.86,6262,TX,tablet,0
ae945fad-8697-449e-a4f3-8dcf9a4acc2e,2025-06-20T23:28:35.066403,146.94,3058,WA,desktop,0
7d51919b-69fb-46c9-941a-45f65828825d,2025-06-20T23:28:35.078342,491.3,3755,CA,tablet,0
171f8cda-5890-4e38-a85d-4fcd90106f63,2025-06-20T23:28:35.089017,910.15,5120,CA,desktop,0
d5a2095a-b5c5-4c17-add8-bf9aa4f3cc32,2025-06-20T23:28:35.101656,8.9,2427,CA,mobile,0
029e4d84-fb9e-40da-a66c-85ea6d3dedc0,2025-06-20T23:28:35.113336,185.28,9257,WA,desktop,0
91e5c6bf-8b64-45fd-8f39-b866a9e33158,2025-06-20T23:28:35.125970,801.61,5440,FL,tablet,0
61a9966a-a70e-4c0d-95a3-d1a5e89ebace,2025-06-20T23:28:35.138579,364.94,5858,WA,mobile,0
7e0a04ca-638a-4326-8291-ca9daf5e4c7c,2025-06-20T23:28:35.150345,318.65,5366,FL,desktop,0
98caee5e-c074-4b5f-89d3-314998855b36,2025-06-20T23:28:35.162960,540.54,6937,NY,tablet,0
c0b54786-c2dd-4dbf-9af5-f0fcf38c2c14,2025-06-20T23:28:35.175514,101.74,1381,FL,desktop,0
101c3073-8a41-4dab-9fb1-c938c9eee0f8,2025-06-20T23:28:35.187190,636.09,3142,CA,mobile,0
ba579534-40c5-445a-bf77-30e210d272cd,2025-06-20T23:28:35.198057,34.26,8583,NY,mobile,0
c066dcb3-602c-40f9-b894-439eb3b9e314,2025-06-20T23:28:35.208687,532.69,7941,WA,tablet,0
6f5396af-9536-4eb1-8ab7-63f21fced9b7,2025-06-20T23:28:35.221057,302.19,4990,WA,desktop,0
d9e1b870-d25a-44cf-b5fd-ca25360bd670,2025-06-20T23:28:35.233779,813.27,2067,NY,tablet,0
b508346a-eee8-4650-9feb-0280bfb5066f,2025-06-20T23:28:35.246598,172.27,2930,NY,desktop,0
799e2a7c-1731-4764-9c49-1b3b7410cd8f,2025-06-20T23:28:35.259338,937.45,9263,FL,desktop,0
021dca3b-c7ef-46d5-becd-4054082588a8,2025-06-20T23:28:35.269897,502.22,3099,TX,mobile,0
1cd59ea1-4771-4edd-be41-2b9a4aa05bd0,2025-06-20T23:28:35.282550,151.21,4839,CA,desktop,0
c64ffc0c-e356-4e81-bdf6-5ae4d4c5b7d9,2025-06-20T23:28:35.293378,754.98,4517,CA,tablet,0
70f1b097-2611-4a45-91e3-62f4ab773a85,2025-06-20T23:28:35.304117,959.71,6311,FL,desktop,0
5ca5c984-0770-4664-9589-b7320edd7d2b,2025-06-20T23:28:35.316730,81.04,9412,TX,mobile,0
fcc35f3f-fa49-4be1-afce-55068fb68160,2025-06-20T23:28:35.328075,188.01,4261,WA,mobile,0
e1b999c6-95c7-4afd-8f55-e72592081c41,2025-06-20T23:28:35.340676,907.08,5829,WA,tablet,0
a3fc119a-08a3-4373-b29f-5d8ecc24dc06,2025-06-20T23:28:35.353283,714.12,9200,NY,mobile,0
dfe2ff47-81e0-4324-9659-0a59896c9c32,2025-06-20T23:28:35.365893,316.19,2125,CA,mobile,1
2a1f8466-b479-45ba-a766-b1464a678bde,2025-06-20T23:28:35.378499,59.57,4214,WA,desktop,0
0ebd6b1c-4fc3-47ba-8149-ce5ec5918040,2025-06-20T23:28:35.390054,606.56,8333,TX,tablet,0
eefdfbf1-94a5-420e-8300-6def64d2f1b1,2025-06-20T23:28:35.400341,309.21,6577,FL,desktop,0
f33d7942-7cfa-4b20-810a-045081411474,2025-06-20T23:28:35.413010,959.42,1545,WA,tablet,0
e054b518-eae8-4ba5-b98e-2be223313eb7,2025-06-20T23:28:35.425038,903.57,7502,WA,tablet,0
73e5f0df-1f01-4012-a555-d1878acb6b8c,2025-06-20T23:28:35.435709,874.62,2819,NY,desktop,0
410b8e71-565b-4c19-a254-cca75e7b1f80,2025-06-20T23:28:35.448383,151.09,3466,WA,desktop,0
6eea0067-63d1-41f8-b1d3-5859abcad571,2025-06-20T23:28:35.459969,58.74,1052,TX,mobile,0
fa97f5cf-1495-43f9-9015-5cd47eb65d65,2025-06-20T23:28:35.471020,81.16,8817,FL,tablet,0
2f1aff1f-3834-411e-ae67-4848ccad771c,2025-06-20T23:28:35.483004,919.11,8535,CA,desktop,0
72ed3536-f1a4-4996-9e8a-62f7eb74f280,2025-06-20T23:28:35.495675,421.69,3085,NY,desktop,0
addc969d-befa-443d-9e91-526d471b2a17,2025-06-20T23:28:35.508318,993.91,4702,TX,tablet,0
848ba03a-6df1-4652-8fd7-3f49de531b3e,2025-06-20T23:28:35.520341,145.23,1425,TX,desktop,0
9bdfcab7-db5f-4574-82b3-ea706d7f5473,2025-06-20T23:28:35.532945,798.48,1712,WA,desktop,0
4ff8a3be-ae13-4d3b-82ed-ff1db4b6acbc,2025-06-20T23:28:35.545551,30.61,1585,WA,mobile,0
f32f647c-bf48-40a6-8397-abbcf846d9f2,2025-06-20T23:28:35.557310,44.98,2358,WA,desktop,0
a8913fba-3a4e-4c26-aff1-dd76c29eedd1,2025-06-20T23:28:35.568123,748.47,8903,WA,tablet,0
5a86033a-ccad-4c0d-b37d-b50884cfdb05,2025-06-20T23:28:35.580737,387.13,4897,WA,mobile,0
b01ff292-d0ee-42d5-a97e-279e9e346e97,2025-06-20T23:28:35.593333,490.85,6003,NY,desktop,0
308f9c42-b26c-44df-8343-44b82d184dc9,2025-06-20T23:28:35.605932,909.04,5761,CA,mobile,0
3aadf03c-bacc-4bcf-a7a2-49886e7cf2ee,2025-06-20T23:28:35.618369,597.88,6055,WA,mobile,0
f1fabd3c-60bb-4252-8c74-c087d6880597,2025-06-20T23:28:35.630829,105.21,6530,TX,tablet,0
5839f6ee-1fc6-460b-a6d7-d5bd269316aa,2025-06-20T23:28:35.643496,582.9,4315,CA,desktop,0
fdd634bb-3dad-46e4-a76b-26d395200a79,2025-06-20T23:28:35.656161,255.91,5907,FL,tablet,0
7abbd84c-ce3a-4e4d-b356-d089886a7105,2025-06-20T23:28:35.667052,614.44,3338,NY,mobile,0
bce5d5f8-d61a-4101-bbec-eb46e2061d0d,2025-06-20T23:28:35.679748,681.41,5341,WA,tablet,0
e74eed5a-bc5f-489d-818b-0f3e94cbf06c,2025-06-20T23:28:35.692488,904.9,9121,TX,mobile,0
373fd956-7cba-4a32-9b94-f83b8e8d2ef7,2025-06-20T23:28:35.705177,476.94,8351,NY,tablet,0
b1771af9-7d95-4be4-b9e4-7867cb4b9fe2,2025-06-20T23:28:35.717826,190.64,4762,CA,desktop,0
9efa1e51-2036-44ef-b86f-677c407ed70d,2025-06-20T23:28:35.728724,637.23,3657,TX,tablet,0
c4880c11-16f7-4ac1-8d55-5ce48f988fbc,2025-06-20T23:28:35.740063,942.65,9158,NY,mobile,0
5f5457e2-0988-4c3a-b65b-a71e1668f1a9,2025-06-20T23:28:35.750912,721.29,6551,CA,mobile,0
cc5e124f-b2a5-4950-84dc-ca300be24ac9,2025-06-20T23:28:35.763500,419.19,4982,TX,desktop,0
37e7fef2-d4e0-4ed5-994c-34a4309ad982,2025-06-20T23:28:35.776097,47.52,8537,FL,desktop,0
11edde23-b19c-46e1-8f65-14c20dc57f66,2025-06-20T23:28:35.788703,974.02,3412,NY,mobile,0
c662ebd4-d2ac-4de1-a123-2a91af02b4af,2025-06-20T23:28:35.801271,189.65,4585,WA,desktop,0
96c8dd06-ffc1-4f37-8775-1a2411bba722,2025-06-20T23:28:35.813871,409.25,8169,TX,mobile,0
8d1581e4-ea76-4d31-a460-635605e799b1,2025-06-20T23:28:35.826491,798.26,9517,CA,desktop,0
7140864f-6f91-454a-b025-5dad6b346b49,2025-06-20T23:28:35.839187,265.21,3918,TX,mobile,0
6539bd01-2f4a-4d4b-bf95-cd0433a551ec,2025-06-20T23:28:35.850889,1.58,4621,CA,tablet,0
924239eb-cdba-4e65-970b-95b1585f2ca4,2025-06-20T23:28:35.863371,94.51,1648,CA,desktop,0
a5bb69f1-9c7b-43a4-9d79-531462482f6c,2025-06-20T23:28:35.874310,209.2,7366,TX,desktop,0
cb9b5a09-bbf6-45ae-8d28-8e429b39e712,2025-06-20T23:28:35.886975,62.03,1349,NY,mobile,0
6a1a2939-641a-4bde-a828-b85b83b0aa03,2025-06-20T23:28:35.898189,628.09,2578,WA,mobile,0
5b3bd0dc-7ba2-45ed-aa6c-1a8969b8acd2,2025-06-20T23:28:35.909646,51.32,4231,CA,desktop,0
12d5b322-31cc-4a87-b5be-c6a485a4f6f2,2025-06-20T23:28:35.920187,382.54,7445,CA,mobile,0
4afa555c-e3aa-4ec5-a6c9-bde7f7275ec4,2025-06-20T23:28:35.932384,97.46,9977,TX,desktop,0
f5518140-901d-4ed6-b596-6fec44aae5e3,2025-06-20T23:28:35.945030,594.59,8634,CA,desktop,0
d72eed32-d12a-47a6-8e83-c7fc64647fc8,2025-06-20T23:28:35.956091,428.19,8450,TX,desktop,1
9b2c4eaf-1e03-4bb9-b086-bd4faaadbaf8,2025-06-20T23:28:35.967247,245.57,2111,WA,mobile,0
a8a3ef5d-a23e-4a38-b170-f394b7814e89,2025-06-20T23:28:35.977868,195.34,3325,FL,mobile,0
9abdf33e-b098-4e53-87e8-b27747f0213f,2025-06-20T23:28:35.988705,94.03,8787,NY,tablet,0
fe929ad5-252f-4b7f-a21f-2dc764c299de,2025-06-20T23:28:36.001349,152.62,5543,CA,desktop,0
4902ac25-d6b9-4457-9628-05f3b13a8ea4,2025-06-20T23:28:36.013350,973.35,9619,NY,desktop,0
df5ec8f8-bf8f-4a7a-9a43-0a827f3e1c90,2025-06-20T23:28:36.024785,16.51,3189,TX,mobile,0
6f1e25fa-3aff-424a-b33c-692f3646604e,2025-06-20T23:28:36.035045,53.38,7814,FL,tablet,0
3c3edee8-4009-4349-84f9-372db2c894cd,2025-06-20T23:28:36.047697,576.16,5919,NY,desktop,0
e6a99d47-ef09-4a73-9d0c-478ff9ad769e,2025-06-20T23:28:36.058624,50.0,7524,WA,mobile,0
42677676-2789-4a97-bf8c-8e174753a4ed,2025-06-20T23:28:36.069554,475.36,5892,TX,tablet,0
dc4f95df-4a2f-4ff7-b0fc-e778562a16a8,2025-06-20T23:28:36.080951,167.5,2090,NY,desktop,0
04cac931-a2d8-4f4d-840c-f0f07b89bbce,2025-06-20T23:28:36.093600,840.58,6028,WA,mobile,0
20d48cd8-a5de-499a-8559-60664fba8a8c,2025-06-20T23:28:36.106232,358.87,5616,NY,mobile,0
dd37a8c6-3ec9-4fc6-821d-baf8ab8a0e09,2025-06-20T23:28:36.118835,894.57,5893,WA,mobile,0
687aa96b-2c15-4aef-bd4c-8a02c4b8811c,2025-06-20T23:28:36.130684,689.18,4151,CA,mobile,0
4af07307-06fd-48d6-82cb-4d415b894863,2025-06-20T23:28:36.142288,688.5,2779,WA,mobile,0
c1db9af0-69c6-4f88-8adc-296d17bde4f3,2025-06-20T23:28:36.154987,26.47,5373,CA,desktop,0
a8aba659-14ae-4100-b09e-bb18727d1d6f,2025-06-20T23:28:36.167815,166.96,5011,CA,tablet,0
bc00477d-4f4d-4ad0-b265-aa4afb6a2ce6,2025-06-20T23:28:36.180257,305.95,6134,WA,tablet,0
780f8557-dfc3-44cd-b1c2-d4e08af37952,2025-06-20T23:28:36.192936,868.94,4336,FL,desktop,0
f5fa3279-6833-4d55-acac-e5318cd98f32,2025-06-20T23:28:36.203407,764.26,5562,FL,tablet,0
5118f9ec-4346-461f-96a8-b5546a62ebb8,2025-06-20T23:28:36.216096,14.18,6017,FL,tablet,0
29a6ee2b-6415-46fe-b54a-71ba5ad65788,2025-06-20T23:28:36.227615,415.13,2710,WA,mobile,0
3fd049f3-2393-4254-bd05-3ced3169f72c,2025-06-20T23:28:36.238450,822.88,3252,WA,tablet,0
3b4a42c5-afaf-41e1-aab3-0177d0b878cb,2025-06-20T23:28:36.250357,88.06,5975,TX,tablet,0
f07d7d29-b0ca-4309-b300-4eaee60ec9e3,2025-06-20T23:28:36.263033,88.55,2335,CA,desktop,0
a37d5ee7-4bc0-45fb-953f-473a73909d4c,2025-06-20T23:28:36.274320,220.88,2847,CA,mobile,0
fedd7016-58a0-4963-b3b6-caf4f989f951,2025-06-20T23:28:36.285654,857.87,4450,NY,tablet,0
0135c4f3-f93f-4170-826d-9e8b92fcb7ed,2025-06-20T23:28:36.296018,598.72,4949,CA,mobile,0
d6cd3eb8-cdd1-46ed-bc55-4090b8afc00f,2025-06-20T23:28:36.306552,683.81,7356,TX,tablet,0
f34eddf5-5603-44e1-96de-0c00ff3d73dd,2025-06-20T23:28:36.318330,240.2,6177,WA,desktop,0
a7de894d-fe0c-4b18-aa3a-4206249913fe,2025-06-20T23:28:36.331012,714.82,1711,WA,desktop,0
e522da22-1344-466e-8db3-f4b7d2bfaa2f,2025-06-20T23:28:36.343676,299.97,9270,NY,desktop,0
fa75dfaf-c340-4f97-8094-05d31d7cd6b4,2025-06-20T23:28:36.356229,167.75,4244,CA,tablet,0
191991ab-5817-44e6-9f32-62c0c68cccde,2025-06-20T23:28:36.368838,910.08,4608,NY,tablet,0
ec783c42-ae88-498a-84b9-507f60c1b917,2025-06-20T23:28:36.381475,55.98,3646,FL,desktop,0
97859d0b-8c5f-462a-8b7e-ad434e540418,2025-06-20T23:28:36.394104,94.13,1395,CA,mobile,0
d2b08865-ec7e-4100-961e-45556e19d417,2025-06-20T23:28:36.406183,371.37,8966,TX,mobile,0
2580219a-02bb-421e-8150-d75950f79e7b,2025-06-20T23:28:36.418215,403.8,3711,CA,desktop,0
da20c3d9-869a-49cd-893f-5d78a9607ade,2025-06-20T23:28:36.430811,982.91,6032,WA,tablet,0
f268bbec-84dd-488f-a6d0-1c402cf7054c,2025-06-20T23:28:36.442858,270.43,5195,NY,tablet,0
13eee825-be79-4eb1-9527-c263c0fc1d54,2025-06-20T23:28:36.453959,148.12,4676,TX,mobile,0
efc67aab-ecbe-40fd-b2ec-9fefb932895b,2025-06-20T23:28:36.466583,487.61,2920,NY,mobile,0
d55ee079-5a7c-4916-a341-74dd1f2720ba,2025-06-20T23:28:36.479239,122.95,1462,TX,desktop,0
6d4a671e-ebc8-4fbb-9023-d3916b1ced79,2025-06-20T23:28:36.490860,891.24,2231,TX,desktop,0
95317228-0005-44fa-886a-565128005340,2025-06-20T23:28:36.503588,147.13,7426,FL,desktop,0
c13ba13d-d0e0-4859-948c-f7a38d1d4185,2025-06-20T23:28:36.515029,176.55,7885,FL,mobile,0
0ea992bf-25bd-4aab-bafb-73bcaf6d301e,2025-06-20T23:28:36.527159,303.25,7239,NY,mobile,0
75002983-5ced-4d81-ad7b-d52431f90f37,2025-06-20T23:28:36.539817,664.61,5211,NY,mobile,0
b1bb98c0-452d-4009-b49b-f6d5db728d67,2025-06-20T23:28:36.552501,247.64,6039,FL,mobile,0
21588337-821c-424a-b1ec-48e9bd1a94d3,2025-06-20T23:28:36.564691,211.33,1953,WA,mobile,0
0cfdefb2-e50a-4cfd-bc9a-f7e1fd640914,2025-06-20T23:28:36.575585,696.58,1706,WA,desktop,0
fbf6f98c-ec5f-4ad0-887f-1a24d8b5173d,2025-06-20T23:28:36.588093,358.17,3174,TX,tablet,0
0a3d867c-1c6d-495e-854b-4e1593498987,2025-06-20T23:28:36.599545,825.53,4700,CA,tablet,0
451c22d0-f127-4f66-9fc8-f8480c04b946,2025-06-20T23:28:36.612570,321.87,5045,CA,tablet,0
edd7f79c-fca2-4c2c-8b8e-c4ffad3c20b8,2025-06-20T23:28:36.624058,340.2,1797,FL,mobile,0
493cf1f9-ac3c-4d81-81aa-5cf5b9937c48,2025-06-20T23:28:36.635805,563.86,4942,TX,mobile,0
806c41e3-782d-46ea-b303-57a858089b4e,2025-06-20T23:28:36.646692,825.5,5274,FL,tablet,0
7811de98-a33a-4fca-bcf5-fe6b6ac6d52a,2025-06-20T23:28:36.659311,972.46,4570,FL,desktop,0
fc4ea4f4-fac6-4111-ab25-d3e15b6b5f5f,2025-06-20T23:28:36.670221,812.01,7957,NY,tablet,0
9358454d-30dd-4bfc-b8f3-42b83e0c2cd0,2025-06-20T23:28:36.681660,868.16,6616,NY,mobile,0
0d31ee13-83be-41c1-ac98-359ea5e01bd7,2025-06-20T23:28:36.694273,933.83,9707,CA,desktop,0
9a3fc39d-9846-4dda-9d1e-cd24038d9b53,2025-06-20T23:28:36.706886,968.4,6784,WA,tablet,0
06236575-690a-42a1-af2b-5a7c797f0187,2025-06-20T23:28:36.719480,752.93,1698,WA,tablet,0
648d97ec-2d40-4ee0-a413-a577869badbd,2025-06-20T23:28:36.732078,544.14,3335,CA,tablet,0
b5ec507d-b968-434d-a967-5b5296e607d3,2025-06-20T23:28:36.744479,294.39,3542,WA,desktop,0
3d8bec96-8221-41c1-a348-a586f259cd54,2025-06-20T23:28:36.756560,740.72,1762,WA,tablet,0
4744cdae-7972-419c-996c-28dbcf2668f0,2025-06-20T23:28:36.769155,824.55,1212,CA,desktop,0
e92255c8-1c06-4052-9ef7-36d9a474e3d8,2025-06-20T23:28:36.780520,42.18,7012,FL,tablet,0
0184f303-2ae6-4659-8957-0fa1af211856,2025-06-20T23:28:36.792063,581.85,4318,NY,mobile,0
a4c10d96-2c94-4857-b6af-0c87bb4d65f9,2025-06-20T23:28:36.804356,519.57,5678,FL,tablet,0
6f682c98-f543-46d4-adfb-ae94794b879e,2025-06-20T23:28:36.815163,812.85,7979,TX,tablet,0
19c6928e-5f32-4621-9825-bc868c0dc781,2025-06-20T23:28:36.826151,945.84,2042,CA,tablet,0
bca4d20d-6908-4640-8f51-664d3f7d6b78,2025-06-20T23:28:36.838502,763.32,6068,CA,desktop,0
fdf66154-0933-476c-97ae-ee6d1c3fe64f,2025-06-20T23:28:36.851110,701.93,3335,TX,desktop,0
8c22eac0-d883-4f61-a7b5-cf5366dae906,2025-06-20T23:28:36.862014,739.74,5922,CA,tablet,0
4a259efa-5400-47a1-84c3-c0c35ade5e56,2025-06-20T23:28:36.872744,401.37,3013,NY,desktop,0
f9664a14-7255-4708-bc59-c1bfe17748a2,2025-06-20T23:28:36.885370,125.78,3480,TX,tablet,0
019325e5-fc12-41fc-bf7c-fd8198a32e74,2025-06-20T23:28:36.896548,658.42,3795,NY,tablet,0
3ec08dcd-af36-460d-b090-5a5a4b24d8da,2025-06-20T23:28:36.909122,259.65,7441,NY,desktop,0
c373f9a8-4a97-43f4-94be-184497f0a8fb,2025-06-20T23:28:36.921688,641.18,5593,NY,desktop,0
c4ff64f3-4928-4460-a5c6-9d5967b31a06,2025-06-20T23:28:36.933732,79.44,7852,WA,mobile,0
4985e915-dfc7-43d0-a755-6ef0490b4c59,2025-06-20T23:28:36.946096,489.86,4557,TX,mobile,0
73e3a940-f78f-4b17-b539-f691e51f28cf,2025-06-20T23:28:36.957384,873.88,9195,CA,desktop,0
be57e909-6d23-4a25-8d43-862320c9ad0f,2025-06-20T23:28:36.969399,3.92,8950,FL,mobile,0
b291ecc1-b846-4df9-9a0c-dee55a659fb8,2025-06-20T23:28:36.980794,361.14,7735,WA,mobile,0
e486c3a7-2dd2-443e-9f48-a07a27dfe35d,2025-06-20T23:28:36.992634,786.75,5091,NY,desktop,0
3332b2d4-919b-4f70-a312-0b675fc1342d,2025-06-20T23:28:37.002845,871.66,2824,TX,mobile,0
f74916f9-9dbb-4bcc-a3f5-a9a73bb959bb,2025-06-20T23:28:37.015020,877.63,6634,FL,mobile,0
0e42a236-192c-40d9-bfb0-d4cddd53d716,2025-06-20T23:28:37.027206,296.26,5833,NY,tablet,0
3e603c56-e3a4-4418-bfb9-b315383fddfd,2025-06-20T23:28:37.039873,393.43,3583,WA,tablet,0
10c9e436-2df6-4e9e-b4bd-19e651812ff3,2025-06-20T23:28:37.050685,981.15,4835,NY,mobile,0
764f6efe-9838-4a04-a8c4-2d7676fbc0cd,2025-06-20T23:28:37.063376,184.42,6275,FL,desktop,0
bfbbac71-68cb-4d13-a46c-3902e9d11142,2025-06-20T23:28:37.073831,562.85,6257,TX,tablet,0
78883a26-15af-4376-8be7-a63074fa97a1,2025-06-20T23:28:37.086428,558.72,1482,FL,tablet,0
b6e56d28-5a9b-4d27-a86f-43712d6cece3,2025-06-20T23:28:37.097297,117.8,8513,FL,tablet,0
4dfe3366-8367-4a5b-b199-b8ecf0059e40,2025-06-20T23:28:37.109061,28.53,8244,FL,desktop,0
f6acc911-e66e-4e10-ad2c-fba9a9644d77,2025-06-20T23:28:37.121868,964.83,3014,WA,mobile,0
fbb25553-4cae-4fba-b557-03912c9559ef,2025-06-20T23:28:37.132497,195.76,6183,WA,mobile,0
ac1fbf0b-9853-4787-8b40-a56d50b81648,2025-06-20T23:28:37.145214,22.9,3913,CA,desktop,0
c308ea95-01a0-4c7b-8c1c-86ce6a53b8f5,2025-06-20T23:28:37.157905,468.39,2870,NY,mobile,0
eb1c4be4-0044-4c49-8c01-7509aed248ac,2025-06-20T23:28:37.170189,694.75,7938,NY,desktop,0
a7498376-2319-4af5-b4cf-5e268cb46207,2025-06-20T23:28:37.182881,281.19,2329,TX,desktop,0
9df2cf7a-fef5-4a66-a569-fdf97cd2cb3f,2025-06-20T23:28:37.195196,619.86,5455,WA,desktop,0
f9a18203-2095-4dda-9630-8e9f64720ad1,2025-06-20T23:28:37.207902,227.11,8845,CA,desktop,0
84af5c85-cf59-443d-bb02-2fc61dfdfef5,2025-06-20T23:28:37.219302,605.08,8574,TX,tablet,0
cd78b825-db2a-4525-ba40-cf9f9a0b71ed,2025-06-20T23:28:37.231627,542.85,3601,NY,mobile,0
f46023a6-cdf3-49e6-b364-d604dba40222,2025-06-20T23:28:37.243422,257.52,6521,TX,desktop,0
544a361d-4378-4afb-ac48-37c488e5ced2,2025-06-20T23:28:37.254309,650.26,9688,FL,desktop,0
2332ff55-add6-4bd8-b703-471c47e20eb7,2025-06-20T23:28:37.266929,94.34,7736,FL,mobile,0
2cfeaf17-ca2e-477b-8779-538f6b1fd6a1,2025-06-20T23:28:37.279564,780.47,5353,WA,mobile,0
c687abf4-f577-4ae5-a90b-25c997528193,2025-06-20T23:28:37.291651,650.75,3906,NY,tablet,0
823c99a5-73dc-433f-8c36-f0b757c3909c,2025-06-20T23:28:37.304360,361.01,8824,CA,desktop,0
ca99ae6d-feda-45a3-b3ae-88f76359130f,2025-06-20T23:28:37.316291,470.79,7296,NY,mobile,0
